title,link,description,postdate,title_cleaned,description_cleaned
"케이팝 데몬 헌터스, 케데헌 성수 팝업 스토어 예약 방문 및... ",https://blog.naver.com/kaiba1004/224109683136,넷플릭스에서 반영된 &quot;케이팝 데몬 헌터스&quot;는 올해 전 세계적으로 화제를 이끈 작품이죠. 누적 시청... 드디어 케이팝 데몬 헌터스 공식 팝업 스토어가 성수에서 진행되었습니다. 케데헌 팝업스토어 장소 및... ,20251214,"['케이팝', '데몬', '헌터스', '케데헌', '성수', '팝업', '스토어', '예약', '방문', '및']","['반영', '늘다', '올해', '세계', '화제', '이끌다', '작품', '누적', '시청', '공식', '팝업', '스토어', '성수', '진행', '팝업', '스토어', '장소']"
케이팝 데몬 헌터스 케데헌 서울 명소 촬영지 브롬톤 자전거... ,https://blog.naver.com/yeepi01/224049180353,케이팝 데몬 헌터스(줄여서 케데헌)는 서울의 대표 명소들을 배경으로 펼쳐지는 액션 판타지... ㅋㅋ ‘케이팝 데몬 헌터스’의 서울 명소들은 단순한 촬영지가 아니라 서울의 과거·현재· 미래가 공존하는... ,20251021,"['케이팝', '데몬', '헌터스', '케데헌', '서울', '명소', '촬영', '브롬', '톤', '자전거']","['늘다', '서울', '대표', '명소', '배경', '펼쳐지다', '액션', '판타지', '서울', '명소', '단순하다', '촬영', '서울', '과거', '현재', '미래', '공존']"
"케이팝 데몬헌터스 굿즈 팝업 일정, 위치 총정리",https://blog.naver.com/prichila/224080689433,"케이팝 데몬헌터스 굿즈 팝업 일정, 성수 위치 총정리 안녕하세요~ 노랑별입니다! 오늘은 많은 분들이 기다리고 있는 케이팝 데몬헌터스 팝업스토어 소식을 정확한 일정과 위치, 굿즈 구성 포함해... ",20251119,"['케이팝', '데몬', '헌터스', '굿', '팝업', '일정', '위치', '정리']","['팝업', '일정', '성수', '위치', '정리', '노랑', '오늘', '많다', '기다리다', '팝업', '스토어', '소식', '정확하다', '일정', '위치', '구성', '포함']"
넷플릭스 케데헌2 케이팝 데몬 헌터스2 애니메이션 영화... ,https://blog.naver.com/ptj0969/224067389591,"케이팝 데몬 헌터스 가족, 코미디2025메기 강, 크리스 애펄헌즈 케이팝 데몬 헌터스2 넷플릭스에서 2029년... 넷플릭스와 소니는 논평을 거부한 상태 K팝 데몬 헌터스의 속편이 개발 중이라는 초기 보도가 나온 후... ",20251107,"['넷플릭스', '케데헌', '케이팝', '데몬', '헌터스', '애니메이션', '영화']","['가족', '코미디', '메기', '크리스', '애펄', '소니', '논평', '거부', '상태', '속편', '개발', '중이', '초기', '보도']"
노래방 인기차트 애니 열풍 : 케이팝데몬헌터스 OST... ,https://blog.naver.com/raintaro/224101844665,이번 포스팅에서는 '체인소 맨: 레제편' OST인 'IRIS OUT' 'JANE DOE'와 '케이팝 데몬 헌터스' OST인... com/raintaro/224040550053 케이팝 데몬 헌터스 OST 'Golden 골든' 넷플릭스 애니메이션 영화 '케이팝 데몬... ,20251208,"['노래방', '인기', '차트', '애니', '열풍', '케이팝', '데몬', '헌터스']","['포스팅', '체인소', '레제편', '오다', '골든']"
파리바게트 케이팝 데몬 헌터스 더피 케이크 맛과 디자인,https://blog.naver.com/216pink/224097728163,"지금 케이팝데몬 헌터스는 온세계가 난리이지만, 한국에서 만들어내는 굿즈들을 따라 갈수는 없는거... 파리바게트 케이팝 데몬 헌터스의 더피 케이크로 준비해봤어요. 형부생일을 빌미로 조카들한테 점수따기... ",20251204,"['파리바게트', '케이팝', '데몬', '헌터스', '더피', '케이크', '맛', '디자인']","['지금', '세계', '난리', '한국', '만들다', '굿즈들', '따르다', '갈수', '없다', '파리바게트', '더피', '케이크', '준비', '해봤다', '형부', '생일', '빌다', '미로', '조카', '점수', '따다']"
넷플릭스 케이팝 데몬 헌터스 속편 확정 제작사 219억 원 보너스,https://blog.naver.com/moviemew/224074266529,넷플릭스 케이팝 데몬 헌터스 속편 확정 제작사 219억 원 보너스 안녕하세요 영화 인플루언서 뮤비뮤입니다♡ 넷플릭스가 글로벌 흥행을 일으킨 애니메이션 영화 ‘케이팝 데몬 헌터스(케데헌)’! 속편... ,20251113,"['넷플릭스', '케이팝', '데몬', '헌터스', '속편', '확정', '제작사', '원', '보너스']","['속편', '확정', '제작사', '보너스', '플루', '뮤비', '글로벌', '흥행', '일으키다', '속편']"
GS25편의점 신상 간식 케이팝데몬헌터스 소다팝솜사탕 구매후기,https://blog.naver.com/janepark0921/224080148249,"케이팝데몬헌터스 콜라보 제품이 GS25 단독으로 많이 나오고 있는데, 이번엔 솜사탕이닷!!! 이름하여... 마성의 케이팝데몬헌터스...이거보니 띠부실 사모으고 싶어지네 자 이제 띄부실도 확인했으니... ",20251118,"['편의점', '신상', '간식', '케이팝', '데몬', '헌터스', '소', '팝', '솜사탕', '구매', '후기']","['콜라보', '제품', '단독', '솜사탕', '이름', '성의', '부실', '모으다', '싶다', '이제', '띄다', '부실', '확인']"
케이팝 데몬 헌터스 속 한국적인 매력은 뭐가 있을까?,https://blog.naver.com/honeybees07/224069705605,"케이팝 데몬 헌터스 가족, 코미디2025메기 강, 크리스 애펄헌즈 케이팝 데몬 헌터스 속 한국적인 매력은 뭐가 있을까? 케이팝 데몬 헌터스 글 : 꿈독 사진 : NAVER Movie 및 Nexflix 안녕하세요! 영화보며... ",20251109,"['케이팝', '데몬', '헌터스', '속', '한국', '매력', '뭐', '있다']","['가족', '코미디', '메기', '크리스', '애펄', '한국', '매력', '꿈독', '사진', '화보']"
케이팝 데몬 헌터스2 속편 제작 확정 가즈아~!!넷플릭스오리지널,https://blog.naver.com/anspsh/224076428360,"케이팝 데몬 헌터스 가족, 코미디2025메기 강, 크리스 애펄헌즈 케이팝 데몬 헌터스2 속편 제작 확정... 골든(Golden)의 선율이 다시 한번 전 세계를 울릴 그날을 기다리며, 케이탑 데몬 헌터스 2의 여정에 귀... ",20251115,"['케이팝', '데몬', '헌터스', '속편', '제작', '확정', '가즈', '넷플릭스', '리지', '널']","['가족', '코미디', '메기', '크리스', '애펄', '속편', '제작', '확정', '골든', '선율', '다시', '한번', '세계', '울리다', '그날', '기다리다', '케이', '여정']"
영화 리뷰 [케이팝 데몬 헌터스] K컬처 &amp; K-POP,https://blog.naver.com/nyyii/224109411493,영화 리뷰 [케이팝 데몬 헌터스] 25.7.12 감상 설명이 필요하지 않은 2025년 대한민국 최고의 영화 &lt;케이팝... 돋보이고 케이팝이라는 소재에 걸맞게 무대 연출도 좋아요. 애니메이션 그 자체로서의 매력도 한몫... ,20251214,"['영화', '리뷰', '케이팝', '데몬', '헌터스', '컬처']","['리뷰', '감상', '설명', '필요하다', '대한민국', '최고', '돋보이다', '소재', '맞다', '무대', '연출', '좋다', '자체', '로서', '매력', '한몫']"
케이팝 데몬헌터스 속 서울명소 케데헌 따라 서울여행,https://blog.naver.com/fromrei8/223933354410,"공개된 '케이팝 데몬헌터스'가 전 세계적으로 폭발적인 인기를 끌고 있다고 한다. 일명 '케데헌'이라 줄여 부르기도 하는 애니메이션 영화인데, 케이팝 걸그룹 헌트릭스가 악귀를 사냥하는 스토리. 무엇보다 이... ",20250714,"['케이팝', '데몬', '헌터스', '속', '서울', '명소', '케데헌', '따르다', '서울', '여행']","['세계', '폭발', '일명', '이르다', '줄이다', '부르다', '기도', '걸그룹', '악귀', '사냥', '스토리', '무엇']"
케이팝데몬헌터스 영어공부 하기 좋은 애니메이션 추천,https://blog.naver.com/jien0728/224102434285,넷플릭스 오리지널 '케이팝 데몬헌터스 (K-Pop Demon Hunters)'는 요즘 제일 핫한 콘텐츠죠. 재미있는... 분들께 추천드려요 : ) 첨부파일 (Sample) KPOP Demon Hunters 전체 대본 (1).pdf ▼ 케이팝데몬헌터즈 전체 대본 다운로드,20251209,"['케이팝', '데몬', '헌터스', '영어', '공부', '하다', '좋다', '애니메이션', '추천']","['리지', '늘다', '제일', '콘텐츠', '재미있다', '추천', '드리다', '첨부파일', '전체', '대본', '데몬헌터', '전체', '대본', '다운로드']"
케이팝 데몬 헌터스 공식 팝업 (+사전예약 링크),https://blog.naver.com/sophiest_/224102850570,"지난번에 다녀온 케데헌 팝업은 사실 에잇세컨드에서 운영한 의류 관련 콜라보였던거고, 이번 팝업이 찐 케이팝 데몬 헌터스 공식 팝업이다!!! 케이팝 데몬 헌터스 공식 팝업 - 서울 2025.12.08(월) ~ 12.28(일) 월~금... ",20251208,"['케이팝', '데몬', '헌터스', '공식', '팝업', '사전예약', '링크']","['지난번', '다녀오다', '팝업', '사실', '컨드', '운영', '의류', '관련', '콜라', '보이다', '팝업', '찌다', '공식', '팝업', '공식', '팝업', '서울']"
케이팝 데몬 헌터스 팝업 in 서울,https://blog.naver.com/cradise/224098611245,"케이팝 데몬 헌터스 오피셜 팝업 - 서울 2025.12.4(목) - 28일(일) 월 - 금 11시 - 21시 토, 일, 공휴일 10시 - 21시 멤버십 기간 12.4 - 12.7 일반 기간 12.8 - 12.28 멤버십 예약은 종료되었고 일반 예약 가능합니다... ",20251205,"['케이팝', '데몬', '헌터스', '팝업', '서울']","['오피', '팝업', '서울', '공휴일', '멤버십', '기간', '일반', '기간', '멤버십', '예약', '종료', '일반', '예약', '가능하다']"
미국인 가정의 케이팝 데몬 헌터스 생일파티..,https://blog.naver.com/uboat311/224102454992,케이팝 데몬 헌터스의 감동을 다시 한번~ 즐거운 댄스시간~ 요새 둘째는 춤 삼매경에 빠졌어요. 제가 요샌 이런쪽으로 무지해서 그런지 신기하기도 하고 아리송한 그런 느낌이네요. (저는 아직 케이팝 데몬... ,20251208,"['미국인', '가정', '케이팝', '데몬', '헌터스', '생일', '파티']","['감동', '다시', '한번', '즐겁다', '댄스', '시간', '요새', '둘째', '매경', '빠지다', '새다', '무지하다', '그렇다', '신기하다', '아리송하다', '그렇다', '느끼다']"
케이팝 데몬 헌터스 골든 작곡가 케데헌 이재 유퀴즈 내한 출연,https://blog.naver.com/ptj0969/224036109700,케이팝 데몬 헌터스는 K팝 걸그룹 헌트릭스가 악령을 사냥하는 데몬 헌터스로 활약하면서 벌어지는 이야기를 다룬 넷플릭스 애니메이션 영화 케데헌 OST 골든은 빌보드 차트에서 통산 8주째 1위를 기록중 OST... ,20251010,"['케이팝', '데몬', '헌터스', '골든', '작곡가', '케데헌', '이재', '유', '퀴즈', '내한', '출연']","['걸그룹', '악령', '사냥', '활약', '벌어지다', '이야기', '다루다', '골든', '빌보드', '차트', '통산', '기록']"
케데헌 팝업 서울 사전예약 일정 케이팝 데몬 헌터스 커뮤니티... ,https://blog.naver.com/ptj0969/224065251673,케이팝 데몬 헌터스 케데헌 팝업 서울 사전예약 일정이 공개 케이팝 데몬 헌터스를 메인으로 삼는 넷플릭스 케데헌 팝업이 서울 최초 개최 넷플릭스 주최로 열리는 공식 팝업스토어가 되며 오로지 케데헌 팬... ,20251105,"['케데헌', '팝업', '서울', '사전예약', '일정', '케이팝', '데몬', '헌터스', '커뮤니티']","['팝업', '서울', '사전예약', '일정', '메인', '삼다', '팝업', '서울', '최초', '개최', '주최', '열리다', '공식', '팝업', '스토어']"
넷플릭스 케데헌2 케이팝 데몬 헌터스2 희망점 헌트릭스... ,https://blog.naver.com/ptj0969/224081664694,"케이팝 데몬 헌터스 가족, 코미디2025메기 강, 크리스 애펄헌즈 넷플릭스 케이팝 데몬 헌터스 가수들이... 케데헌 영화에서 묘사된 두 가상의 케이팝 그룹은 메타적인 흥미를 더해 인기가 급상승했으며... ",20251120,"['넷플릭스', '케데헌', '케이팝', '데몬', '헌터스', '희망', '점', '트릭', '스']","['가족', '코미디', '메기', '크리스', '애펄', '가수', '묘사', '가상', '그룹', '메타', '흥미', '더하다', '급상승']"
박찬욱 감독 케이팝 데몬 헌터스 보고 울었다 극찬,https://blog.naver.com/moviemew/224106984422,"박찬욱 감독 케이팝 데몬 헌터스 보고 울었다 극찬 케이팝 데몬 헌터스 가족, 코미디2025메기 강, 크리스 애펄헌즈 안녕하세요 영화 인플루언서 뮤비뮤입니다♡ 정말 반가운 소식 하나 전해드리려고 왔습니다.... ",20251212,"['박찬욱', '감독', '케이팝', '데몬', '헌터스', '보고', '울다', '극찬']","['박찬욱', '감독', '보고', '울다', '극찬', '가족', '코미디', '메기', '크리스', '애펄', '플루', '뮤비', '정말', '반갑다', '소식', '하나', '해드리다', '오다']"
케데헌 포트나이트 케이팝 데몬 헌터스 콜라보 공개,https://blog.naver.com/ptj0969/224029517993,10월 3일부터 11월 1일까지 포트나이트 케이팝 데몬 헌터스 콜라보 실시 호드 러시 데몬 러시 모드에서 헌트릭스 멤버들과 끝없이 몰려오는 악령을 상대하며 각 생존 단계 사이에 각 단계마다 특전을 획득... ,20251002,"['케데헌', '포트', '나이트', '케이팝', '데몬', '헌터스', '콜라보', '공개']","['포트', '나이트', '콜라보', '실시', '호드', '러시', '러시', '모드', '멤버', '몰려오다', '악령', '상대', '생존', '단계', '사이', '단계', '특전', '획득']"
케이팝데몬헌터스 케데헌 속 서울 종로 동대문 여행,https://blog.naver.com/gnldnjs2215/224055623351,"케이팝데몬헌터스 케데헌 속 서울 종로 동대문 여행 최근 넷플릭스에서 가장 핫한 애니메이션, 케이팝데몬헌터스 줄여서 케데헌을 봤습니다. 고증을 잘 살렸다보니 공감되는 부분이 많았어요. 우리에겐... ",20251027,"['케이팝', '데몬', '헌터스', '케데헌', '속', '서울', '종로', '동대문', '여행']","['서울', '종로', '동대문', '여행', '최근', '가장', '고증', '자다', '살리다', '공감', '부분', '많다', '우리']"
케이팝데몬헌터스 굿즈_음악세계 데몬헌터스악보집 키링북,https://blog.naver.com/domab/224101210044,"아이템 케이팝데몬헌터스 굿즈 키링북 데몬헌터스악보집 글,사진_도마뱀 서프라이즈 선물로 가방에 달아 두었던 케이팝데몬헌터스가사집 엄마가 사진 찍는 모습에 가방을 살펴보더니 엄마 이게 뭐야!?... ",20251207,"['케이팝', '데몬', '헌터스', '굿', '음악세계', '데몬', '헌터스', '악보', '집', '키', '링북']","['아이템', '링북', '악보', '사진', '도마뱀', '서프라이즈', '선물', '가방', '두다', '엄마', '사진', '찍다', '모습', '가방', '살펴보다', '엄마']"
